source,target,weight
"Flake, J. (AZ-R)","Sanders, B. (VT-I)",7
"Flake, J. (AZ-R)","Toomey, P. (PA-R)",52
"Flake, J. (AZ-R)","Udall, T. (NM-D)",18
"Flake, J. (AZ-R)","Vitter, D. (LA-R)",60
"Flake, J. (AZ-R)","Wicker, R. (MS-R)",54
"Flake, J. (AZ-R)","Thune, J. (SD-R)",48
"Flake, J. (AZ-R)","Coats, D. (IN-R)",48
"Flake, J. (AZ-R)","Murphy, C. (CT-D)",16
"Flake, J. (AZ-R)","Hirono, M. (HI-D)",6
"Flake, J. (AZ-R)","Donnelly, J. (IN-D)",27
"Flake, J. (AZ-R)","Heller, D. (NV-R)",54
"Flake, J. (AZ-R)","Gillibrand, K. (NY-D)",12
"Flake, J. (AZ-R)","Klobuchar, A. (MN-D)",24
"Flake, J. (AZ-R)","McCaskill, C. (MO-D)",19
"Flake, J. (AZ-R)","Tester, J. (MT-D)",22
"Flake, J. (AZ-R)","Casey, R. (PA-D)",17
"Flake, J. (AZ-R)","Whitehouse, S. (RI-D)",16
"Flake, J. (AZ-R)","Corker, B. (TN-R)",28
"Flake, J. (AZ-R)","Barrasso, J. (WY-R)",60
"Flake, J. (AZ-R)","Cassidy, B. (LA-R)",41
"Flake, J. (AZ-R)","Heinrich, M. (NM-D)",20
"Flake, J. (AZ-R)","Peters, G. (MI-D)",16
"Flake, J. (AZ-R)","Warner, M. (VA-D)",20
"Flake, J. (AZ-R)","Risch, J. (ID-R)",51
"Flake, J. (AZ-R)","Shaheen, J. (NH-D)",21
"Flake, J. (AZ-R)","Merkley, J. (OR-D)",11
"Flake, J. (AZ-R)","Bennet, M. (CO-D)",21
"Flake, J. (AZ-R)","Franken, A. (MN-D)",19
"Flake, J. (AZ-R)","Coons, C. (DE-D)",23
"Flake, J. (AZ-R)","Manchin, J. (WV-D)",24
"Flake, J. (AZ-R)","Gardner, C. (CO-R)",48
"Flake, J. (AZ-R)","Lankford, J. (OK-R)",46
"Flake, J. (AZ-R)","Scott, T. (SC-R)",54
"Flake, J. (AZ-R)","Blumenthal, R. (CT-D)",16
"Flake, J. (AZ-R)","Rubio, M. (FL-R)",59
"Flake, J. (AZ-R)","Paul, R. (KY-R)",39
"Flake, J. (AZ-R)","Ayotte, K. (NH-R)",55
"Flake, J. (AZ-R)","Hoeven, J. (ND-R)",39
"Flake, J. (AZ-R)","Lee, M. (UT-R)",56
"Flake, J. (AZ-R)","Johnson, R. (WI-R)",51
"Flake, J. (AZ-R)","Schatz, B. (HI-D)",11
"Flake, J. (AZ-R)","Cotton, T. (AR-R)",48
"Flake, J. (AZ-R)","Warren, E. (MA-D)",8
"Flake, J. (AZ-R)","King, A. (ME-I)",24
"Flake, J. (AZ-R)","Daines, S. (MT-R)",56
"Flake, J. (AZ-R)","Heitkamp, H. (ND-D)",25
"Flake, J. (AZ-R)","Fischer, D. (NE-R)",56
"Flake, J. (AZ-R)","Cruz, T. (TX-R)",44
"Flake, J. (AZ-R)","Kaine, T. (VA-D)",19
"Flake, J. (AZ-R)","Booker, C. (NJ-D)",16
"Flake, J. (AZ-R)","Sullivan, D. (AK-R)",28
"Flake, J. (AZ-R)","Perdue, D. (GA-R)",55
"Flake, J. (AZ-R)","Ernst, J. (IA-R)",38
"Flake, J. (AZ-R)","Tillis, T. (NC-R)",50
"Flake, J. (AZ-R)","Rounds, M. (SD-R)",45
"Flake, J. (AZ-R)","Sasse, B. (NE-R)",22
"Isakson, J. (GA-R)","Kirk, M. (IL-R)",84
"Isakson, J. (GA-R)","Markey, E. (MA-D)",23
"Isakson, J. (GA-R)","Menéndez, R. (NJ-D)",25
"Isakson, J. (GA-R)","Moran, J. (KS-R)",86
"Isakson, J. (GA-R)","Portman, R. (OH-R)",76
"Isakson, J. (GA-R)","Sanders, B. (VT-I)",12
"Isakson, J. (GA-R)","Toomey, P. (PA-R)",61
"Isakson, J. (GA-R)","Udall, T. (NM-D)",23
"Isakson, J. (GA-R)","Vitter, D. (LA-R)",82
"Isakson, J. (GA-R)","Wicker, R. (MS-R)",89
"Isakson, J. (GA-R)","Thune, J. (SD-R)",82
"Isakson, J. (GA-R)","Coats, D. (IN-R)",59
"Isakson, J. (GA-R)","Murphy, C. (CT-D)",31
"Isakson, J. (GA-R)","Hirono, M. (HI-D)",22
"Isakson, J. (GA-R)","Donnelly, J. (IN-D)",40
"Isakson, J. (GA-R)","Heller, D. (NV-R)",66
"Isakson, J. (GA-R)","Gillibrand, K. (NY-D)",29
"Isakson, J. (GA-R)","Klobuchar, A. (MN-D)",41
"Isakson, J. (GA-R)","McCaskill, C. (MO-D)",20
"Isakson, J. (GA-R)","Tester, J. (MT-D)",33
"Isakson, J. (GA-R)","Casey, R. (PA-D)",39
"Isakson, J. (GA-R)","Whitehouse, S. (RI-D)",24
"Isakson, J. (GA-R)","Corker, B. (TN-R)",37
"Isakson, J. (GA-R)","Barrasso, J. (WY-R)",78
"Isakson, J. (GA-R)","Cassidy, B. (LA-R)",59
"Isakson, J. (GA-R)","Heinrich, M. (NM-D)",21
"Isakson, J. (GA-R)","Peters, G. (MI-D)",36
"Isakson, J. (GA-R)","Warner, M. (VA-D)",33
"Isakson, J. (GA-R)","Risch, J. (ID-R)",79
"Isakson, J. (GA-R)","Shaheen, J. (NH-D)",43
"Isakson, J. (GA-R)","Merkley, J. (OR-D)",21
"Isakson, J. (GA-R)","Bennet, M. (CO-D)",45
"Isakson, J. (GA-R)","Franken, A. (MN-D)",27
"Isakson, J. (GA-R)","Coons, C. (DE-D)",51
"Isakson, J. (GA-R)","Manchin, J. (WV-D)",35
"Isakson, J. (GA-R)","Gardner, C. (CO-R)",70
"Isakson, J. (GA-R)","Lankford, J. (OK-R)",54
"Isakson, J. (GA-R)","Scott, T. (SC-R)",80
"Isakson, J. (GA-R)","Blumenthal, R. (CT-D)",33
"Isakson, J. (GA-R)","Rubio, M. (FL-R)",83
"Isakson, J. (GA-R)","Paul, R. (KY-R)",40
"Isakson, J. (GA-R)","Ayotte, K. (NH-R)",99
"Isakson, J. (GA-R)","Hoeven, J. (ND-R)",56
"Isakson, J. (GA-R)","Lee, M. (UT-R)",48
"Isakson, J. (GA-R)","Johnson, R. (WI-R)",65
"Isakson, J. (GA-R)","Schatz, B. (HI-D)",19
"Isakson, J. (GA-R)","Cotton, T. (AR-R)",76
"Isakson, J. (GA-R)","Warren, E. (MA-D)",12
"Isakson, J. (GA-R)","King, A. (ME-I)",36
"Isakson, J. (GA-R)","Daines, S. (MT-R)",71
"Isakson, J. (GA-R)","Heitkamp, H. (ND-D)",32
"Isakson, J. (GA-R)","Fischer, D. (NE-R)",74
"Isakson, J. (GA-R)","Cruz, T. (TX-R)",55
"Isakson, J. (GA-R)","Kaine, T. (VA-D)",26
"Isakson, J. (GA-R)","Booker, C. (NJ-D)",17
"Isakson, J. (GA-R)","Sullivan, D. (AK-R)",51
"Isakson, J. (GA-R)","Perdue, D. (GA-R)",100
"Isakson, J. (GA-R)","Ernst, J. (IA-R)",45
"Isakson, J. (GA-R)","Tillis, T. (NC-R)",63
"Isakson, J. (GA-R)","Rounds, M. (SD-R)",69
"Isakson, J. (GA-R)","Sasse, B. (NE-R)",36
"Kirk, M. (IL-R)","Markey, E. (MA-D)",71
"Kirk, M. (IL-R)","Menéndez, R. (NJ-D)",58
"Kirk, M. (IL-R)","Moran, J. (KS-R)",91
"Kirk, M. (IL-R)","Portman, R. (OH-R)",84
"Kirk, M. (IL-R)","Sanders, B. (VT-I)",40
"Kirk, M. (IL-R)","Toomey, P. (PA-R)",61
"Kirk, M. (IL-R)","Udall, T. (NM-D)",46
"Kirk, M. (IL-R)","Vitter, D. (LA-R)",71
"Kirk, M. (IL-R)","Wicker, R. (MS-R)",84
"Kirk, M. (IL-R)","Thune, J. (SD-R)",59
"Kirk, M. (IL-R)","Coats, D. (IN-R)",42
"Kirk, M. (IL-R)","Murphy, C. (CT-D)",67
"Kirk, M. (IL-R)","Hirono, M. (HI-D)",55
"Kirk, M. (IL-R)","Donnelly, J. (IN-D)",63
"Kirk, M. (IL-R)","Heller, D. (NV-R)",74
"Kirk, M. (IL-R)","Gillibrand, K. (NY-D)",102
"Kirk, M. (IL-R)","Klobuchar, A. (MN-D)",105
"Kirk, M. (IL-R)","McCaskill, C. (MO-D)",46
"Kirk, M. (IL-R)","Tester, J. (MT-D)",66
"Kirk, M. (IL-R)","Casey, R. (PA-D)",69
"Kirk, M. (IL-R)","Whitehouse, S. (RI-D)",62
"Kirk, M. (IL-R)","Corker, B. (TN-R)",19
"Kirk, M. (IL-R)","Barrasso, J. (WY-R)",55
"Kirk, M. (IL-R)","Cassidy, B. (LA-R)",52
"Kirk, M. (IL-R)","Heinrich, M. (NM-D)",52
"Kirk, M. (IL-R)","Peters, G. (MI-D)",71
"Kirk, M. (IL-R)","Warner, M. (VA-D)",49
"Kirk, M. (IL-R)","Risch, J. (ID-R)",47
"Kirk, M. (IL-R)","Shaheen, J. (NH-D)",85
"Kirk, M. (IL-R)","Merkley, J. (OR-D)",51
"Kirk, M. (IL-R)","Bennet, M. (CO-D)",80
"Kirk, M. (IL-R)","Franken, A. (MN-D)",73
"Kirk, M. (IL-R)","Coons, C. (DE-D)",95
"Kirk, M. (IL-R)","Manchin, J. (WV-D)",52
"Kirk, M. (IL-R)","Gardner, C. (CO-R)",71
"Kirk, M. (IL-R)","Lankford, J. (OK-R)",38
"Kirk, M. (IL-R)","Scott, T. (SC-R)",54
"Kirk, M. (IL-R)","Blumenthal, R. (CT-D)",86
"Kirk, M. (IL-R)","Rubio, M. (FL-R)",87
"Kirk, M. (IL-R)","Paul, R. (KY-R)",25
"Kirk, M. (IL-R)","Ayotte, K. (NH-R)",133
"Kirk, M. (IL-R)","Hoeven, J. (ND-R)",50
"Kirk, M. (IL-R)","Lee, M. (UT-R)",31
"Kirk, M. (IL-R)","Johnson, R. (WI-R)",53
"Kirk, M. (IL-R)","Schatz, B. (HI-D)",45
"Kirk, M. (IL-R)","Cotton, T. (AR-R)",61
"Kirk, M. (IL-R)","Warren, E. (MA-D)",49
"Kirk, M. (IL-R)","King, A. (ME-I)",62
"Kirk, M. (IL-R)","Daines, S. (MT-R)",66
"Kirk, M. (IL-R)","Heitkamp, H. (ND-D)",57
"Kirk, M. (IL-R)","Fischer, D. (NE-R)",50
"Kirk, M. (IL-R)","Cruz, T. (TX-R)",40
"Kirk, M. (IL-R)","Kaine, T. (VA-D)",42
"Kirk, M. (IL-R)","Booker, C. (NJ-D)",53
"Kirk, M. (IL-R)","Sullivan, D. (AK-R)",48
"Kirk, M. (IL-R)","Perdue, D. (GA-R)",57
"Kirk, M. (IL-R)","Ernst, J. (IA-R)",59
"Kirk, M. (IL-R)","Tillis, T. (NC-R)",59
"Kirk, M. (IL-R)","Rounds, M. (SD-R)",56
"Kirk, M. (IL-R)","Sasse, B. (NE-R)",21
"Markey, E. (MA-D)","Menéndez, R. (NJ-D)",112
"Markey, E. (MA-D)","Moran, J. (KS-R)",28
"Markey, E. (MA-D)","Portman, R. (OH-R)",23
"Markey, E. (MA-D)","Sanders, B. (VT-I)",116
"Markey, E. (MA-D)","Toomey, P. (PA-R)",18
"Markey, E. (MA-D)","Udall, T. (NM-D)",77
"Markey, E. (MA-D)","Vitter, D. (LA-R)",27
"Markey, E. (MA-D)","Wicker, R. (MS-R)",32
"Markey, E. (MA-D)","Thune, J. (SD-R)",15
"Markey, E. (MA-D)","Coats, D. (IN-R)",7
"Markey, E. (MA-D)","Murphy, C. (CT-D)",129
"Markey, E. (MA-D)","Hirono, M. (HI-D)",121
"Markey, E. (MA-D)","Donnelly, J. (IN-D)",37
"Markey, E. (MA-D)","Heller, D. (NV-R)",25
"Markey, E. (MA-D)","Gillibrand, K. (NY-D)",175
"Markey, E. (MA-D)","Klobuchar, A. (MN-D)",113
"Markey, E. (MA-D)","McCaskill, C. (MO-D)",53
"Markey, E. (MA-D)","Tester, J. (MT-D)",65
"Markey, E. (MA-D)","Casey, R. (PA-D)",98
"Markey, E. (MA-D)","Whitehouse, S. (RI-D)",146
"Markey, E. (MA-D)","Corker, B. (TN-R)",6
"Markey, E. (MA-D)","Barrasso, J. (WY-R)",13
"Markey, E. (MA-D)","Cassidy, B. (LA-R)",12
"Markey, E. (MA-D)","Heinrich, M. (NM-D)",93
"Markey, E. (MA-D)","Peters, G. (MI-D)",116
"Markey, E. (MA-D)","Warner, M. (VA-D)",42
"Markey, E. (MA-D)","Risch, J. (ID-R)",13
"Markey, E. (MA-D)","Shaheen, J. (NH-D)",126
"Markey, E. (MA-D)","Merkley, J. (OR-D)",153
"Markey, E. (MA-D)","Bennet, M. (CO-D)",79
"Markey, E. (MA-D)","Franken, A. (MN-D)",158
"Markey, E. (MA-D)","Coons, C. (DE-D)",113
"Markey, E. (MA-D)","Manchin, J. (WV-D)",39
"Markey, E. (MA-D)","Gardner, C. (CO-R)",22
"Markey, E. (MA-D)","Lankford, J. (OK-R)",4
"Markey, E. (MA-D)","Scott, T. (SC-R)",11
"Markey, E. (MA-D)","Blumenthal, R. (CT-D)",206
"Markey, E. (MA-D)","Rubio, M. (FL-R)",30
"Markey, E. (MA-D)","Paul, R. (KY-R)",6
"Markey, E. (MA-D)","Ayotte, K. (NH-R)",58
"Markey, E. (MA-D)","Hoeven, J. (ND-R)",14
"Markey, E. (MA-D)","Lee, M. (UT-R)",11
"Markey, E. (MA-D)","Johnson, R. (WI-R)",12
"Markey, E. (MA-D)","Schatz, B. (HI-D)",101
"Markey, E. (MA-D)","Cotton, T. (AR-R)",15
"Markey, E. (MA-D)","Warren, E. (MA-D)",171
"Markey, E. (MA-D)","King, A. (ME-I)",68
"Markey, E. (MA-D)","Daines, S. (MT-R)",23
"Markey, E. (MA-D)","Heitkamp, H. (ND-D)",52
"Markey, E. (MA-D)","Fischer, D. (NE-R)",11
"Markey, E. (MA-D)","Cruz, T. (TX-R)",12
"Markey, E. (MA-D)","Kaine, T. (VA-D)",62
"Markey, E. (MA-D)","Booker, C. (NJ-D)",126
"Markey, E. (MA-D)","Sullivan, D. (AK-R)",20
"Markey, E. (MA-D)","Perdue, D. (GA-R)",13
"Markey, E. (MA-D)","Ernst, J. (IA-R)",15
"Markey, E. (MA-D)","Tillis, T. (NC-R)",16
"Markey, E. (MA-D)","Rounds, M. (SD-R)",24
"Markey, E. (MA-D)","Sasse, B. (NE-R)",3
"Menéndez, R. (NJ-D)","Moran, J. (KS-R)",29
"Menéndez, R. (NJ-D)","Portman, R. (OH-R)",23
"Menéndez, R. (NJ-D)","Sanders, B. (VT-I)",85
"Menéndez, R. (NJ-D)","Toomey, P. (PA-R)",22
"Menéndez, R. (NJ-D)","Udall, T. (NM-D)",55
"Menéndez, R. (NJ-D)","Vitter, D. (LA-R)",29
"Menéndez, R. (NJ-D)","Wicker, R. (MS-R)",25
"Menéndez, R. (NJ-D)","Thune, J. (SD-R)",13
"Menéndez, R. (NJ-D)","Coats, D. (IN-R)",8
"Menéndez, R. (NJ-D)","Murphy, C. (CT-D)",93
"Menéndez, R. (NJ-D)","Hirono, M. (HI-D)",103
"Menéndez, R. (NJ-D)","Donnelly, J. (IN-D)",36
"Menéndez, R. (NJ-D)","Heller, D. (NV-R)",33
"Menéndez, R. (NJ-D)","Gillibrand, K. (NY-D)",128
"Menéndez, R. (NJ-D)","Klobuchar, A. (MN-D)",95
"Menéndez, R. (NJ-D)","McCaskill, C. (MO-D)",39
"Menéndez, R. (NJ-D)","Tester, J. (MT-D)",61
"Menéndez, R. (NJ-D)","Casey, R. (PA-D)",85
"Menéndez, R. (NJ-D)","Whitehouse, S. (RI-D)",94
"Menéndez, R. (NJ-D)","Corker, B. (TN-R)",8
"Menéndez, R. (NJ-D)","Barrasso, J. (WY-R)",9
"Menéndez, R. (NJ-D)","Cassidy, B. (LA-R)",18
"Menéndez, R. (NJ-D)","Heinrich, M. (NM-D)",74
"Menéndez, R. (NJ-D)","Peters, G. (MI-D)",86
"Menéndez, R. (NJ-D)","Warner, M. (VA-D)",45
"Menéndez, R. (NJ-D)","Risch, J. (ID-R)",13
"Menéndez, R. (NJ-D)","Shaheen, J. (NH-D)",90
"Menéndez, R. (NJ-D)","Merkley, J. (OR-D)",95
"Menéndez, R. (NJ-D)","Bennet, M. (CO-D)",65
"Menéndez, R. (NJ-D)","Franken, A. (MN-D)",107
"Menéndez, R. (NJ-D)","Coons, C. (DE-D)",94
"Menéndez, R. (NJ-D)","Manchin, J. (WV-D)",34
"Menéndez, R. (NJ-D)","Gardner, C. (CO-R)",21
"Menéndez, R. (NJ-D)","Lankford, J. (OK-R)",6
"Menéndez, R. (NJ-D)","Scott, T. (SC-R)",14
"Menéndez, R. (NJ-D)","Blumenthal, R. (CT-D)",132
"Menéndez, R. (NJ-D)","Rubio, M. (FL-R)",42
"Menéndez, R. (NJ-D)","Paul, R. (KY-R)",2
"Menéndez, R. (NJ-D)","Ayotte, K. (NH-R)",39
"Menéndez, R. (NJ-D)","Hoeven, J. (ND-R)",14
"Menéndez, R. (NJ-D)","Lee, M. (UT-R)",7
"Menéndez, R. (NJ-D)","Johnson, R. (WI-R)",8
"Menéndez, R. (NJ-D)","Schatz, B. (HI-D)",74
"Menéndez, R. (NJ-D)","Cotton, T. (AR-R)",16
"Menéndez, R. (NJ-D)","Warren, E. (MA-D)",104
"Menéndez, R. (NJ-D)","King, A. (ME-I)",49
"Menéndez, R. (NJ-D)","Daines, S. (MT-R)",23
"Menéndez, R. (NJ-D)","Heitkamp, H. (ND-D)",37
"Menéndez, R. (NJ-D)","Fischer, D. (NE-R)",11
"Menéndez, R. (NJ-D)","Cruz, T. (TX-R)",13
"Menéndez, R. (NJ-D)","Kaine, T. (VA-D)",52
"Menéndez, R. (NJ-D)","Booker, C. (NJ-D)",116
"Menéndez, R. (NJ-D)","Sullivan, D. (AK-R)",22
"Menéndez, R. (NJ-D)","Perdue, D. (GA-R)",14
"Menéndez, R. (NJ-D)","Ernst, J. (IA-R)",16
"Menéndez, R. (NJ-D)","Tillis, T. (NC-R)",24
"Menéndez, R. (NJ-D)","Rounds, M. (SD-R)",20
"Menéndez, R. (NJ-D)","Sasse, B. (NE-R)",5
"Moran, J. (KS-R)","Portman, R. (OH-R)",61
"Moran, J. (KS-R)","Sanders, B. (VT-I)",21
"Moran, J. (KS-R)","Toomey, P. (PA-R)",60
"Moran, J. (KS-R)","Udall, T. (NM-D)",38
"Moran, J. (KS-R)","Vitter, D. (LA-R)",79
"Moran, J. (KS-R)","Wicker, R. (MS-R)",91
"Moran, J. (KS-R)","Thune, J. (SD-R)",85
"Moran, J. (KS-R)","Coats, D. (IN-R)",53
"Moran, J. (KS-R)","Murphy, C. (CT-D)",33
"Moran, J. (KS-R)","Hirono, M. (HI-D)",36
"Moran, J. (KS-R)","Donnelly, J. (IN-D)",52
"Moran, J. (KS-R)","Heller, D. (NV-R)",74
"Moran, J. (KS-R)","Gillibrand, K. (NY-D)",42
"Moran, J. (KS-R)","Klobuchar, A. (MN-D)",60
"Moran, J. (KS-R)","McCaskill, C. (MO-D)",31
"Moran, J. (KS-R)","Tester, J. (MT-D)",76
"Moran, J. (KS-R)","Casey, R. (PA-D)",41
"Moran, J. (KS-R)","Whitehouse, S. (RI-D)",32
"Moran, J. (KS-R)","Corker, B. (TN-R)",24
"Moran, J. (KS-R)","Barrasso, J. (WY-R)",72
"Moran, J. (KS-R)","Cassidy, B. (LA-R)",56
"Moran, J. (KS-R)","Heinrich, M. (NM-D)",36
"Moran, J. (KS-R)","Peters, G. (MI-D)",42
"Moran, J. (KS-R)","Warner, M. (VA-D)",38
"Moran, J. (KS-R)","Risch, J. (ID-R)",69
"Moran, J. (KS-R)","Shaheen, J. (NH-D)",44
"Moran, J. (KS-R)","Merkley, J. (OR-D)",31
"Moran, J. (KS-R)","Bennet, M. (CO-D)",55
"Moran, J. (KS-R)","Franken, A. (MN-D)",46
"Moran, J. (KS-R)","Coons, C. (DE-D)",54
"Moran, J. (KS-R)","Manchin, J. (WV-D)",51
"Moran, J. (KS-R)","Gardner, C. (CO-R)",72
"Moran, J. (KS-R)","Lankford, J. (OK-R)",61
"Moran, J. (KS-R)","Scott, T. (SC-R)",60
"Moran, J. (KS-R)","Blumenthal, R. (CT-D)",53
"Moran, J. (KS-R)","Rubio, M. (FL-R)",70
"Moran, J. (KS-R)","Paul, R. (KY-R)",45
"Moran, J. (KS-R)","Ayotte, K. (NH-R)",90
"Moran, J. (KS-R)","Hoeven, J. (ND-R)",67
"Moran, J. (KS-R)","Lee, M. (UT-R)",43
"Moran, J. (KS-R)","Johnson, R. (WI-R)",53
"Moran, J. (KS-R)","Schatz, B. (HI-D)",33
"Moran, J. (KS-R)","Cotton, T. (AR-R)",64
"Moran, J. (KS-R)","Warren, E. (MA-D)",18
"Moran, J. (KS-R)","King, A. (ME-I)",45
"Moran, J. (KS-R)","Daines, S. (MT-R)",94
"Moran, J. (KS-R)","Heitkamp, H. (ND-D)",55
"Moran, J. (KS-R)","Fischer, D. (NE-R)",83
"Moran, J. (KS-R)","Cruz, T. (TX-R)",52
"Moran, J. (KS-R)","Kaine, T. (VA-D)",30
"Moran, J. (KS-R)","Booker, C. (NJ-D)",25
"Moran, J. (KS-R)","Sullivan, D. (AK-R)",53
"Moran, J. (KS-R)","Perdue, D. (GA-R)",59
"Moran, J. (KS-R)","Ernst, J. (IA-R)",66
"Moran, J. (KS-R)","Tillis, T. (NC-R)",65
"Moran, J. (KS-R)","Rounds, M. (SD-R)",78
"Moran, J. (KS-R)","Sasse, B. (NE-R)",34
"Portman, R. (OH-R)","Sanders, B. (VT-I)",15
"Portman, R. (OH-R)","Toomey, P. (PA-R)",59
"Portman, R. (OH-R)","Udall, T. (NM-D)",25
"Portman, R. (OH-R)","Vitter, D. (LA-R)",60
"Portman, R. (OH-R)","Wicker, R. (MS-R)",64
"Portman, R. (OH-R)","Thune, J. (SD-R)",53
"Portman, R. (OH-R)","Coats, D. (IN-R)",39
"Portman, R. (OH-R)","Murphy, C. (CT-D)",28
"Portman, R. (OH-R)","Hirono, M. (HI-D)",21
"Portman, R. (OH-R)","Donnelly, J. (IN-D)",40
"Portman, R. (OH-R)","Heller, D. (NV-R)",55
"Portman, R. (OH-R)","Gillibrand, K. (NY-D)",37
"Portman, R. (OH-R)","Klobuchar, A. (MN-D)",53
"Portman, R. (OH-R)","McCaskill, C. (MO-D)",33
"Portman, R. (OH-R)","Tester, J. (MT-D)",37
"Portman, R. (OH-R)","Casey, R. (PA-D)",42
"Portman, R. (OH-R)","Whitehouse, S. (RI-D)",31
"Portman, R. (OH-R)","Corker, B. (TN-R)",20
"Portman, R. (OH-R)","Barrasso, J. (WY-R)",55
"Portman, R. (OH-R)","Cassidy, B. (LA-R)",40
"Portman, R. (OH-R)","Heinrich, M. (NM-D)",28
"Portman, R. (OH-R)","Peters, G. (MI-D)",43
"Portman, R. (OH-R)","Warner, M. (VA-D)",41
"Portman, R. (OH-R)","Risch, J. (ID-R)",49
"Portman, R. (OH-R)","Shaheen, J. (NH-D)",48
"Portman, R. (OH-R)","Merkley, J. (OR-D)",25
"Portman, R. (OH-R)","Bennet, M. (CO-D)",57
"Portman, R. (OH-R)","Franken, A. (MN-D)",38
"Portman, R. (OH-R)","Coons, C. (DE-D)",52
"Portman, R. (OH-R)","Manchin, J. (WV-D)",35
"Portman, R. (OH-R)","Gardner, C. (CO-R)",54
"Portman, R. (OH-R)","Lankford, J. (OK-R)",41
"Portman, R. (OH-R)","Scott, T. (SC-R)",51
"Portman, R. (OH-R)","Blumenthal, R. (CT-D)",37
"Portman, R. (OH-R)","Rubio, M. (FL-R)",64
"Portman, R. (OH-R)","Paul, R. (KY-R)",33
"Portman, R. (OH-R)","Ayotte, K. (NH-R)",111
"Portman, R. (OH-R)","Hoeven, J. (ND-R)",47
"Portman, R. (OH-R)","Lee, M. (UT-R)",32
"Portman, R. (OH-R)","Johnson, R. (WI-R)",58
"Portman, R. (OH-R)","Schatz, B. (HI-D)",19
"Portman, R. (OH-R)","Cotton, T. (AR-R)",54
"Portman, R. (OH-R)","Warren, E. (MA-D)",17
"Portman, R. (OH-R)","King, A. (ME-I)",37
"Portman, R. (OH-R)","Daines, S. (MT-R)",55
"Portman, R. (OH-R)","Heitkamp, H. (ND-D)",42
"Portman, R. (OH-R)","Fischer, D. (NE-R)",48
"Portman, R. (OH-R)","Cruz, T. (TX-R)",35
"Portman, R. (OH-R)","Kaine, T. (VA-D)",36
"Portman, R. (OH-R)","Booker, C. (NJ-D)",28
"Portman, R. (OH-R)","Sullivan, D. (AK-R)",34
"Portman, R. (OH-R)","Perdue, D. (GA-R)",47
"Portman, R. (OH-R)","Ernst, J. (IA-R)",41
"Portman, R. (OH-R)","Tillis, T. (NC-R)",40
"Portman, R. (OH-R)","Rounds, M. (SD-R)",45
"Portman, R. (OH-R)","Sasse, B. (NE-R)",24
"Sanders, B. (VT-I)","Toomey, P. (PA-R)",9
"Sanders, B. (VT-I)","Udall, T. (NM-D)",61
"Sanders, B. (VT-I)","Vitter, D. (LA-R)",15
"Sanders, B. (VT-I)","Wicker, R. (MS-R)",12
"Sanders, B. (VT-I)","Thune, J. (SD-R)",6
"Sanders, B. (VT-I)","Coats, D. (IN-R)",2
"Sanders, B. (VT-I)","Murphy, C. (CT-D)",95
"Sanders, B. (VT-I)","Hirono, M. (HI-D)",107
"Sanders, B. (VT-I)","Donnelly, J. (IN-D)",23
"Sanders, B. (VT-I)","Heller, D. (NV-R)",24
"Sanders, B. (VT-I)","Gillibrand, K. (NY-D)",117
"Sanders, B. (VT-I)","Klobuchar, A. (MN-D)",83
"Sanders, B. (VT-I)","McCaskill, C. (MO-D)",48
"Sanders, B. (VT-I)","Tester, J. (MT-D)",62
"Sanders, B. (VT-I)","Casey, R. (PA-D)",75
"Sanders, B. (VT-I)","Whitehouse, S. (RI-D)",100
"Sanders, B. (VT-I)","Corker, B. (TN-R)",1
"Sanders, B. (VT-I)","Barrasso, J. (WY-R)",3
"Sanders, B. (VT-I)","Cassidy, B. (LA-R)",6
"Sanders, B. (VT-I)","Heinrich, M. (NM-D)",77
"Sanders, B. (VT-I)","Peters, G. (MI-D)",75
"Sanders, B. (VT-I)","Warner, M. (VA-D)",37
"Sanders, B. (VT-I)","Risch, J. (ID-R)",7
"Sanders, B. (VT-I)","Shaheen, J. (NH-D)",80
"Sanders, B. (VT-I)","Merkley, J. (OR-D)",116
"Sanders, B. (VT-I)","Bennet, M. (CO-D)",60
"Sanders, B. (VT-I)","Franken, A. (MN-D)",124
"Sanders, B. (VT-I)","Coons, C. (DE-D)",73
"Sanders, B. (VT-I)","Manchin, J. (WV-D)",28
"Sanders, B. (VT-I)","Gardner, C. (CO-R)",10
"Sanders, B. (VT-I)","Lankford, J. (OK-R)",1
"Sanders, B. (VT-I)","Scott, T. (SC-R)",5
"Sanders, B. (VT-I)","Blumenthal, R. (CT-D)",124
"Sanders, B. (VT-I)","Rubio, M. (FL-R)",10
"Sanders, B. (VT-I)","Paul, R. (KY-R)",7
"Sanders, B. (VT-I)","Ayotte, K. (NH-R)",30
"Sanders, B. (VT-I)","Hoeven, J. (ND-R)",7
"Sanders, B. (VT-I)","Lee, M. (UT-R)",5
"Sanders, B. (VT-I)","Johnson, R. (WI-R)",4
"Sanders, B. (VT-I)","Schatz, B. (HI-D)",82
"Sanders, B. (VT-I)","Cotton, T. (AR-R)",5
"Sanders, B. (VT-I)","Warren, E. (MA-D)",118
"Sanders, B. (VT-I)","King, A. (ME-I)",48
"Sanders, B. (VT-I)","Daines, S. (MT-R)",16
"Sanders, B. (VT-I)","Heitkamp, H. (ND-D)",35
"Sanders, B. (VT-I)","Fischer, D. (NE-R)",4
